START,Time,,Upstream Pressure,,Downstream Pressure
DATA,6.04,PT_EU,2.933,PT_ED,2.933
DATA,6.09,PT_EU,1.711,PT_ED,5.376
DATA,6.14,PT_EU,-0.733,PT_ED,5.376
DATA,6.19,PT_EU,1.711,PT_ED,5.376
DATA,6.24,PT_EU,1.711,PT_ED,2.933
DATA,6.29,PT_EU,2.933,PT_ED,4.154
DATA,6.34,PT_EU,-10.508,PT_ED,4.154
DATA,6.39,PT_EU,2.933,PT_ED,6.598
DATA,6.44,PT_EU,-5.621,PT_ED,7.82
DATA,6.49,PT_EU,-11.73,PT_ED,5.376
DATA,6.54,PT_EU,4.154,PT_ED,0.489
DATA,6.59,PT_EU,2.933,PT_ED,6.598
DATA,6.64,PT_EU,2.933,PT_ED,4.154
DATA,6.69,PT_EU,2.933,PT_ED,-3.177
DATA,6.74,PT_EU,-1.955,PT_ED,-0.733
DATA,6.79,PT_EU,1.711,PT_ED,4.154
DATA,6.84,PT_EU,4.154,PT_ED,2.933
DATA,6.89,PT_EU,0.489,PT_ED,5.376
DATA,6.94,PT_EU,1.711,PT_ED,5.376
DATA,6.99,PT_EU,4.154,PT_ED,6.598
DATA,7.04,PT_EU,2.933,PT_ED,-6.843
DATA,7.09,PT_EU,2.933,PT_ED,-0.733
DATA,7.14,PT_EU,-10.508,PT_ED,6.598
DATA,7.19,PT_EU,2.933,PT_ED,1.711
DATA,7.24,PT_EU,0.489,PT_ED,5.376
DATA,7.29,PT_EU,5.376,PT_ED,-3.177
DATA,7.34,PT_EU,-9.286,PT_ED,5.376
DATA,7.39,PT_EU,2.933,PT_ED,6.598
DATA,7.44,PT_EU,-5.621,PT_ED,6.598
DATA,7.49,PT_EU,-9.286,PT_ED,4.154
DATA,7.54,PT_EU,1.711,PT_ED,-4.399
DATA,7.59,PT_EU,2.933,PT_ED,5.376
DATA,7.64,PT_EU,2.933,PT_ED,5.376
DATA,7.69,PT_EU,1.711,PT_ED,6.598
DATA,7.74,PT_EU,2.933,PT_ED,6.598
DATA,7.79,PT_EU,-6.843,PT_ED,6.598
DATA,7.84,PT_EU,2.933,PT_ED,4.154
DATA,7.89,PT_EU,4.154,PT_ED,6.598
DATA,7.94,PT_EU,-3.177,PT_ED,-0.733
DATA,7.99,PT_EU,-9.286,PT_ED,7.82
DATA,8.04,PT_EU,4.154,PT_ED,6.598
DATA,8.09,PT_EU,2.933,PT_ED,0.489
DATA,8.14,PT_EU,2.933,PT_ED,5.376
DATA,8.19,PT_EU,0.489,PT_ED,-4.399
DATA,8.24,PT_EU,4.154,PT_ED,1.711
DATA,8.29,PT_EU,2.933,PT_ED,6.598
DATA,8.34,PT_EU,-33.724,PT_ED,-20.283
DATA,8.39,PT_EU,-9.286,PT_ED,5.376
DATA,8.44,PT_EU,5.376,PT_ED,6.598
DATA,8.49,PT_EU,2.933,PT_ED,5.376
DATA,8.54,PT_EU,2.933,PT_ED,7.82
DATA,8.59,PT_EU,-8.065,PT_ED,5.376
DATA,8.64,PT_EU,-1.955,PT_ED,5.376
DATA,8.69,PT_EU,-0.733,PT_ED,4.154
DATA,8.74,PT_EU,-4.399,PT_ED,6.598
DATA,8.79,PT_EU,1.711,PT_ED,0.489
DATA,8.84,PT_EU,1.711,PT_ED,5.376
DATA,8.89,PT_EU,-0.733,PT_ED,4.154
DATA,8.94,PT_EU,4.154,PT_ED,5.376
DATA,8.99,PT_EU,1.711,PT_ED,5.376
DATA,9.04,PT_EU,-1.955,PT_ED,6.598
DATA,9.09,PT_EU,1.711,PT_ED,2.933
DATA,9.14,PT_EU,4.154,PT_ED,5.376
DATA,9.19,PT_EU,4.154,PT_ED,6.598
DATA,9.24,PT_EU,1.711,PT_ED,-4.399
DATA,9.29,PT_EU,-4.399,PT_ED,6.598
DATA,9.34,PT_EU,1.711,PT_ED,-3.177
DATA,9.39,PT_EU,4.154,PT_ED,5.376
DATA,9.44,PT_EU,-4.399,PT_ED,5.376
DATA,9.49,PT_EU,0.489,PT_ED,6.598
DATA,9.54,PT_EU,0.489,PT_ED,0.489
DATA,9.59,PT_EU,2.933,PT_ED,5.376
DATA,9.64,PT_EU,4.154,PT_ED,-4.399
DATA,9.69,PT_EU,-23.949,PT_ED,-21.505
DATA,9.74,PT_EU,4.154,PT_ED,-3.177
DATA,9.79,PT_EU,4.154,PT_ED,5.376
DATA,9.84,PT_EU,1.711,PT_ED,2.933
DATA,9.89,PT_EU,-11.73,PT_ED,-0.733
DATA,9.94,PT_EU,2.933,PT_ED,5.376
DATA,9.99,PT_EU,1.711,PT_ED,5.376
DATA,10.04,PT_EU,-4.399,PT_ED,7.82
DATA,10.09,PT_EU,-3.177,PT_ED,5.376
DATA,10.14,PT_EU,-10.508,PT_ED,6.598
DATA,10.19,PT_EU,-0.733,PT_ED,4.154
DATA,10.24,PT_EU,2.933,PT_ED,-1.955
DATA,10.29,PT_EU,-10.508,PT_ED,1.711
DATA,10.34,PT_EU,0.489,PT_ED,4.154
DATA,10.39,PT_EU,1.711,PT_ED,5.376
DATA,10.44,PT_EU,-8.065,PT_ED,4.154
DATA,10.49,PT_EU,-39.834,PT_ED,-20.283
DATA,10.54,PT_EU,-9.286,PT_ED,1.711
DATA,10.59,PT_EU,-1.955,PT_ED,5.376
DATA,10.64,PT_EU,-8.065,PT_ED,5.376
DATA,10.69,PT_EU,-10.508,PT_ED,1.711
DATA,10.74,PT_EU,0.489,PT_ED,4.154
DATA,10.79,PT_EU,1.711,PT_ED,5.376
DATA,10.84,PT_EU,2.933,PT_ED,-5.621
DATA,10.89,PT_EU,1.711,PT_ED,7.82
DATA,10.94,PT_EU,1.711,PT_ED,5.376
DATA,10.99,PT_EU,4.154,PT_ED,5.376
DATA,11.04,PT_EU,2.933,PT_ED,4.154
DATA,11.09,PT_EU,-1.955,PT_ED,4.154
DATA,11.14,PT_EU,1.711,PT_ED,-5.621
DATA,11.19,PT_EU,2.933,PT_ED,-1.955
DATA,11.24,PT_EU,1.711,PT_ED,5.376
DATA,11.29,PT_EU,-5.621,PT_ED,-25.171
DATA,11.34,PT_EU,1.711,PT_ED,6.598
DATA,11.39,PT_EU,1.711,PT_ED,6.598
DATA,11.44,PT_EU,1.711,PT_ED,5.376
DATA,11.49,PT_EU,2.933,PT_ED,4.154
DATA,11.54,PT_EU,-1.955,PT_ED,4.154
DATA,11.59,PT_EU,-5.621,PT_ED,5.376
DATA,11.64,PT_EU,-0.733,PT_ED,5.376
DATA,11.69,PT_EU,-0.733,PT_ED,1.711
DATA,11.74,PT_EU,-8.065,PT_ED,4.154
DATA,11.79,PT_EU,-1.955,PT_ED,6.598
DATA,11.84,PT_EU,-10.508,PT_ED,5.376
DATA,11.89,PT_EU,-1.955,PT_ED,5.376
DATA,11.94,PT_EU,-0.733,PT_ED,5.376
DATA,11.99,PT_EU,4.154,PT_ED,6.598
DATA,12.04,PT_EU,-8.065,PT_ED,6.598
DATA,12.09,PT_EU,2.933,PT_ED,6.598
DATA,12.14,PT_EU,4.154,PT_ED,0.489
DATA,12.19,PT_EU,1.711,PT_ED,5.376
DATA,12.24,PT_EU,2.933,PT_ED,5.376
DATA,12.29,PT_EU,1.711,PT_ED,1.711
DATA,12.34,PT_EU,-6.843,PT_ED,6.598
DATA,12.39,PT_EU,2.933,PT_ED,5.376
DATA,12.44,PT_EU,0.489,PT_ED,5.376
DATA,12.49,PT_EU,-16.618,PT_ED,-6.843
DATA,12.54,PT_EU,-1.955,PT_ED,4.154
DATA,12.59,PT_EU,2.933,PT_ED,6.598
DATA,12.64,PT_EU,4.154,PT_ED,6.598
DATA,12.69,PT_EU,0.489,PT_ED,6.598
DATA,12.74,PT_EU,-3.177,PT_ED,5.376
DATA,12.79,PT_EU,-8.065,PT_ED,2.933
DATA,12.84,PT_EU,-0.733,PT_ED,5.376
DATA,12.89,PT_EU,4.154,PT_ED,6.598
DATA,12.94,PT_EU,2.933,PT_ED,6.598
DATA,12.99,PT_EU,1.711,PT_ED,-3.177
DATA,13.04,PT_EU,-0.733,PT_ED,4.154
DATA,13.09,PT_EU,-12.952,PT_ED,6.598
DATA,13.14,PT_EU,-3.177,PT_ED,6.598
DATA,13.19,PT_EU,-4.399,PT_ED,7.82
DATA,13.24,PT_EU,5.376,PT_ED,5.376
DATA,13.29,PT_EU,-21.505,PT_ED,-11.73
DATA,13.34,PT_EU,-5.621,PT_ED,2.933
DATA,13.39,PT_EU,1.711,PT_ED,7.82
DATA,13.44,PT_EU,1.711,PT_ED,6.598
DATA,13.49,PT_EU,4.154,PT_ED,-0.733
DATA,13.54,PT_EU,4.154,PT_ED,4.154
DATA,13.59,PT_EU,0.489,PT_ED,9.042
DATA,13.64,PT_EU,4.154,PT_ED,5.376
DATA,13.69,PT_EU,2.933,PT_ED,2.933
DATA,13.74,PT_EU,-9.286,PT_ED,1.711
DATA,13.79,PT_EU,2.933,PT_ED,4.154
DATA,13.84,PT_EU,-15.396,PT_ED,4.154
DATA,13.89,PT_EU,-11.73,PT_ED,0.489
DATA,13.94,PT_EU,4.154,PT_ED,4.154
DATA,13.99,PT_EU,-10.508,PT_ED,6.598
DATA,14.04,PT_EU,0.489,PT_ED,4.154
DATA,14.09,PT_EU,2.933,PT_ED,6.598
DATA,14.14,PT_EU,4.154,PT_ED,6.598
DATA,14.19,PT_EU,1.711,PT_ED,1.711
DATA,14.24,PT_EU,1.711,PT_ED,5.376
DATA,14.29,PT_EU,-11.73,PT_ED,6.598
DATA,14.34,PT_EU,-4.399,PT_ED,4.154
DATA,14.39,PT_EU,1.711,PT_ED,4.154
DATA,14.44,PT_EU,4.154,PT_ED,5.376
DATA,14.49,PT_EU,-8.065,PT_ED,4.154
DATA,14.54,PT_EU,-11.73,PT_ED,-3.177
DATA,14.59,PT_EU,0.489,PT_ED,-4.399
DATA,14.64,PT_EU,-4.399,PT_ED,-12.952
DATA,14.69,PT_EU,-0.733,PT_ED,6.598
DATA,14.74,PT_EU,5.376,PT_ED,5.376
DATA,14.79,PT_EU,-9.286,PT_ED,5.376
DATA,14.84,PT_EU,-4.399,PT_ED,4.154
DATA,14.89,PT_EU,1.711,PT_ED,7.82
DATA,14.94,PT_EU,0.489,PT_ED,4.154
DATA,14.99,PT_EU,-11.73,PT_ED,4.154
DATA,15.04,PT_EU,0.489,PT_ED,6.598
DATA,15.09,PT_EU,0.489,PT_ED,5.376
fSTART,,,,,
DATA,0,PT_EU,2.933,PT_ED,4.154
DATA,0,PT_EU,-130.254,PT_ED,-184.018
DATA,0.01,PT_EU,-165.689,PT_ED,-138.807
DATA,0.01,PT_EU,-129.032,PT_ED,-109.482
DATA,0.02,PT_EU,-127.81,PT_ED,-105.816
DATA,0.02,PT_EU,-91.153,PT_ED,-87.488
DATA,0.03,PT_EU,-77.713,PT_ED,-78.935
DATA,0.04,PT_EU,-67.937,PT_ED,-60.606
DATA,0.04,PT_EU,-82.6,PT_ED,-53.275
DATA,0.05,PT_EU,-80.156,PT_ED,-54.497
DATA,0.06,PT_EU,-69.159,PT_ED,-53.275
DATA,0.06,PT_EU,-61.828,PT_ED,-47.165
DATA,0.07,PT_EU,-49.609,PT_ED,-45.943
DATA,0.08,PT_EU,-42.278,PT_ED,-48.387
DATA,0.08,PT_EU,-48.387,PT_ED,-48.387
DATA,0.09,PT_EU,-53.275,PT_ED,-53.275
DATA,0.1,PT_EU,-44.721,PT_ED,-38.612
DATA,0.1,PT_EU,-49.609,PT_ED,-41.056
DATA,0.11,PT_EU,-50.831,PT_ED,-50.831
DATA,0.12,PT_EU,-42.278,PT_ED,-38.612
DATA,0.12,PT_EU,-36.168,PT_ED,-42.278
DATA,0.13,PT_EU,-39.834,PT_ED,-43.5
DATA,0.14,PT_EU,-47.165,PT_ED,-44.721
DATA,0.14,PT_EU,-43.5,PT_ED,-34.946
DATA,0.15,PT_EU,-47.165,PT_ED,-34.946
DATA,0.15,PT_EU,-42.278,PT_ED,-52.053
DATA,0.16,PT_EU,-42.278,PT_ED,-43.5
DATA,0.17,PT_EU,-83.822,PT_ED,-43.5
DATA,0.18,PT_EU,-83.822,PT_ED,-60.606
DATA,0.18,PT_EU,-48.387,PT_ED,-58.162
DATA,0.19,PT_EU,-70.381,PT_ED,-58.162
DATA,0.19,PT_EU,-69.159,PT_ED,-71.603
DATA,0.2,PT_EU,-72.825,PT_ED,-53.275
DATA,0.21,PT_EU,-72.825,PT_ED,-54.497
DATA,0.22,PT_EU,-53.275,PT_ED,-55.718
DATA,0.22,PT_EU,-48.387,PT_ED,-58.162
DATA,0.23,PT_EU,-59.384,PT_ED,-83.822
DATA,0.23,PT_EU,-59.384,PT_ED,-53.275
DATA,0.24,PT_EU,-60.606,PT_ED,-63.05
DATA,0.25,PT_EU,-55.718,PT_ED,-55.718
DATA,0.26,PT_EU,-67.937,PT_ED,-64.272
DATA,0.26,PT_EU,-66.716,PT_ED,-69.159
DATA,0.27,PT_EU,-66.716,PT_ED,-69.159
DATA,0.27,PT_EU,-80.156,PT_ED,-65.494
DATA,0.28,PT_EU,-67.937,PT_ED,-66.716
DATA,0.29,PT_EU,-78.935,PT_ED,-72.825
DATA,0.29,PT_EU,-85.044,PT_ED,-82.6
DATA,0.3,PT_EU,-89.932,PT_ED,-87.488
DATA,0.31,PT_EU,-85.044,PT_ED,-77.713
DATA,0.31,PT_EU,-78.935,PT_ED,-87.488
DATA,0.32,PT_EU,-94.819,PT_ED,-71.603
DATA,0.33,PT_EU,-80.156,PT_ED,-76.491
DATA,0.33,PT_EU,-85.044,PT_ED,-83.822
DATA,0.34,PT_EU,-83.822,PT_ED,-87.488
DATA,0.35,PT_EU,-80.156,PT_ED,-77.713
DATA,0.35,PT_EU,-89.932,PT_ED,-83.822
DATA,0.36,PT_EU,-102.151,PT_ED,-70.381
DATA,0.37,PT_EU,-81.378,PT_ED,-81.378
DATA,0.37,PT_EU,-88.71,PT_ED,-82.6
DATA,0.38,PT_EU,-81.378,PT_ED,-88.71
DATA,0.39,PT_EU,-86.266,PT_ED,-76.491
DATA,0.4,PT_EU,-81.378,PT_ED,-77.713
DATA,0.4,PT_EU,-78.935,PT_ED,-92.375
DATA,0.41,PT_EU,-85.044,PT_ED,-77.713
DATA,0.41,PT_EU,-80.156,PT_ED,-82.6
DATA,0.42,PT_EU,-94.819,PT_ED,-82.6
DATA,0.43,PT_EU,-91.153,PT_ED,-86.266
DATA,0.43,PT_EU,-85.044,PT_ED,-81.378
DATA,0.44,PT_EU,-78.935,PT_ED,-74.047
DATA,0.45,PT_EU,-102.151,PT_ED,-66.716
DATA,0.45,PT_EU,-85.044,PT_ED,-81.378
DATA,0.46,PT_EU,-71.603,PT_ED,-88.71
DATA,0.47,PT_EU,-76.491,PT_ED,-72.825
DATA,0.47,PT_EU,-77.713,PT_ED,-91.153
DATA,0.48,PT_EU,-69.159,PT_ED,-80.156
DATA,0.49,PT_EU,-103.372,PT_ED,-100.929
DATA,0.49,PT_EU,-71.603,PT_ED,-93.597
DATA,0.5,PT_EU,-64.272,PT_ED,-103.372
DATA,0.51,PT_EU,-71.603,PT_ED,-80.156
DATA,0.51,PT_EU,-67.937,PT_ED,-80.156
DATA,0.52,PT_EU,-74.047,PT_ED,-63.05
DATA,0.53,PT_EU,-69.159,PT_ED,-58.162
DATA,0.53,PT_EU,-65.494,PT_ED,-54.497
DATA,0.54,PT_EU,-65.494,PT_ED,-54.497
DATA,0.55,PT_EU,-64.272,PT_ED,-59.384
DATA,0.55,PT_EU,-53.275,PT_ED,-47.165
DATA,0.56,PT_EU,-59.384,PT_ED,-45.943
DATA,0.57,PT_EU,-59.384,PT_ED,-44.721
DATA,0.57,PT_EU,-49.609,PT_ED,-45.943
DATA,0.58,PT_EU,-49.609,PT_ED,-59.384
DATA,0.59,PT_EU,-54.497,PT_ED,-53.275
DATA,0.6,PT_EU,-52.053,PT_ED,-55.718
DATA,0.6,PT_EU,-48.387,PT_ED,-43.5
DATA,0.61,PT_EU,-47.165,PT_ED,-38.612
DATA,0.61,PT_EU,-45.943,PT_ED,-55.718
DATA,0.62,PT_EU,-48.387,PT_ED,-39.834
DATA,0.63,PT_EU,-53.275,PT_ED,-39.834
DATA,0.63,PT_EU,-39.834,PT_ED,-39.834
DATA,0.64,PT_EU,-36.168,PT_ED,-34.946
DATA,0.65,PT_EU,-38.612,PT_ED,-42.278
DATA,0.65,PT_EU,-47.165,PT_ED,-36.168
DATA,0.66,PT_EU,-38.612,PT_ED,-37.39
DATA,0.67,PT_EU,-39.834,PT_ED,-33.724
DATA,0.67,PT_EU,-38.612,PT_ED,-38.612
DATA,0.68,PT_EU,-49.609,PT_ED,-37.39
DATA,0.69,PT_EU,-37.39,PT_ED,-41.056
DATA,0.69,PT_EU,-32.502,PT_ED,-37.39
DATA,0.7,PT_EU,-37.39,PT_ED,-41.056
DATA,0.71,PT_EU,-44.721,PT_ED,-47.165
DATA,0.71,PT_EU,-72.825,PT_ED,-49.609
DATA,0.72,PT_EU,-50.831,PT_ED,-47.165
DATA,0.73,PT_EU,-63.05,PT_ED,-43.5
DATA,0.73,PT_EU,-74.047,PT_ED,-61.828
DATA,0.74,PT_EU,-71.603,PT_ED,-64.272
DATA,0.75,PT_EU,-52.053,PT_ED,-61.828
DATA,0.75,PT_EU,-58.162,PT_ED,-77.713
DATA,0.76,PT_EU,-60.606,PT_ED,-87.488
DATA,0.77,PT_EU,-64.272,PT_ED,-66.716
DATA,0.77,PT_EU,-98.485,PT_ED,-91.153
DATA,0.78,PT_EU,-59.384,PT_ED,-77.713
DATA,0.79,PT_EU,-61.828,PT_ED,-70.381
DATA,0.79,PT_EU,-59.384,PT_ED,-61.828
DATA,0.8,PT_EU,-77.713,PT_ED,-58.162
DATA,0.81,PT_EU,-65.494,PT_ED,-56.94
DATA,0.81,PT_EU,-59.384,PT_ED,-61.828
DATA,0.82,PT_EU,-58.162,PT_ED,-58.162
DATA,0.83,PT_EU,-66.716,PT_ED,-60.606
DATA,0.83,PT_EU,-78.935,PT_ED,-71.603
DATA,0.84,PT_EU,-71.603,PT_ED,-63.05
DATA,0.85,PT_EU,-60.606,PT_ED,-66.716
DATA,0.85,PT_EU,-74.047,PT_ED,-58.162
DATA,0.86,PT_EU,-60.606,PT_ED,-56.94
DATA,0.87,PT_EU,-60.606,PT_ED,-61.828
DATA,0.87,PT_EU,-56.94,PT_ED,-54.497
DATA,0.88,PT_EU,-56.94,PT_ED,-52.053
DATA,0.88,PT_EU,-59.384,PT_ED,-61.828
DATA,0.89,PT_EU,-58.162,PT_ED,-50.831
DATA,0.9,PT_EU,-69.159,PT_ED,-63.05
DATA,0.91,PT_EU,-60.606,PT_ED,-53.275
DATA,0.91,PT_EU,-58.162,PT_ED,-59.384
DATA,0.92,PT_EU,-54.497,PT_ED,-50.831
DATA,0.93,PT_EU,-56.94,PT_ED,-50.831
DATA,0.93,PT_EU,-55.718,PT_ED,-49.609
DATA,0.94,PT_EU,-67.937,PT_ED,-48.387
DATA,0.95,PT_EU,-53.275,PT_ED,-48.387
DATA,0.95,PT_EU,-52.053,PT_ED,-48.387
DATA,0.96,PT_EU,-63.05,PT_ED,-50.831
DATA,0.96,PT_EU,-53.275,PT_ED,-50.831
DATA,0.97,PT_EU,-77.713,PT_ED,-47.165
DATA,0.98,PT_EU,-76.491,PT_ED,-55.718
DATA,0.99,PT_EU,-55.718,PT_ED,-54.497
DATA,0.99,PT_EU,-55.718,PT_ED,-78.935
DATA,1,PT_EU,-63.05,PT_ED,-76.491
DATA,1,PT_EU,-54.497,PT_ED,-76.491
DATA,1.01,PT_EU,-59.384,PT_ED,-49.609
DATA,1.02,PT_EU,-56.94,PT_ED,-55.718
DATA,1.02,PT_EU,-50.831,PT_ED,-70.381
DATA,1.03,PT_EU,-52.053,PT_ED,-72.825
DATA,1.04,PT_EU,-76.491,PT_ED,-72.825
DATA,1.04,PT_EU,-78.935,PT_ED,-75.269
DATA,1.05,PT_EU,-87.488,PT_ED,-41.056
DATA,1.06,PT_EU,-66.716,PT_ED,-66.716
DATA,1.07,PT_EU,-47.165,PT_ED,-71.603
DATA,1.07,PT_EU,-45.943,PT_ED,-39.834
DATA,1.08,PT_EU,-52.053,PT_ED,-49.609
DATA,1.09,PT_EU,-49.609,PT_ED,-41.056
DATA,1.09,PT_EU,-49.609,PT_ED,-41.056
DATA,1.14,PT_EU,-48.387,PT_ED,-38.612
DATA,1.19,PT_EU,-59.384,PT_ED,-53.275
DATA,1.24,PT_EU,-96.041,PT_ED,-76.491
DATA,1.29,PT_EU,-53.275,PT_ED,-14.174
DATA,1.34,PT_EU,-141.251,PT_ED,-115.591
DATA,1.39,PT_EU,-88.71,PT_ED,-77.713
DATA,1.44,PT_EU,-8.065,PT_ED,-130.254
DATA,1.49,PT_EU,-4.399,PT_ED,5.376
DATA,1.54,PT_EU,1.711,PT_ED,6.598
DATA,1.59,PT_EU,1.711,PT_ED,5.376
DATA,1.64,PT_EU,-4.399,PT_ED,5.376
DATA,1.69,PT_EU,-6.843,PT_ED,-1.955
DATA,1.74,PT_EU,0.489,PT_ED,-3.177
DATA,1.79,PT_EU,1.711,PT_ED,6.598
DATA,1.84,PT_EU,0.489,PT_ED,6.598
DATA,1.89,PT_EU,-5.621,PT_ED,-3.177
DATA,1.94,PT_EU,0.489,PT_ED,-0.733
DATA,1.99,PT_EU,1.711,PT_ED,7.82
DATA,2.04,PT_EU,2.933,PT_ED,5.376
DATA,2.09,PT_EU,-1.955,PT_ED,-8.065
DATA,2.14,PT_EU,0.489,PT_ED,6.598
DATA,2.19,PT_EU,1.711,PT_ED,6.598
DATA,2.24,PT_EU,1.711,PT_ED,7.82
DATA,2.29,PT_EU,2.933,PT_ED,5.376
DATA,2.34,PT_EU,2.933,PT_ED,4.154
DATA,2.39,PT_EU,2.933,PT_ED,6.598
DATA,2.44,PT_EU,0.489,PT_ED,2.933
DATA,2.49,PT_EU,2.933,PT_ED,6.598
DATA,2.54,PT_EU,1.711,PT_ED,6.598
DATA,2.59,PT_EU,-17.84,PT_ED,-31.281
DATA,2.64,PT_EU,2.933,PT_ED,5.376
DATA,2.69,PT_EU,2.933,PT_ED,-6.843
DATA,2.74,PT_EU,2.933,PT_ED,6.598
DATA,2.79,PT_EU,-4.399,PT_ED,5.376
DATA,2.84,PT_EU,1.711,PT_ED,5.376
DATA,2.89,PT_EU,0.489,PT_ED,-8.065
DATA,2.94,PT_EU,-3.177,PT_ED,-1.955
DATA,2.99,PT_EU,-8.065,PT_ED,-6.843
DATA,3.04,PT_EU,1.711,PT_ED,4.154
DATA,3.09,PT_EU,2.933,PT_ED,5.376
DATA,3.14,PT_EU,-8.065,PT_ED,5.376
DATA,3.19,PT_EU,2.933,PT_ED,6.598
DATA,3.24,PT_EU,-4.399,PT_ED,-26.393
DATA,3.29,PT_EU,4.154,PT_ED,-4.399
DATA,3.34,PT_EU,1.711,PT_ED,5.376
DATA,3.39,PT_EU,0.489,PT_ED,5.376
DATA,3.44,PT_EU,2.933,PT_ED,6.598
DATA,3.49,PT_EU,2.933,PT_ED,6.598
DATA,3.54,PT_EU,1.711,PT_ED,-0.733
DATA,3.59,PT_EU,-0.733,PT_ED,-5.621
DATA,3.64,PT_EU,2.933,PT_ED,1.711
DATA,3.69,PT_EU,-9.286,PT_ED,6.598
DATA,3.74,PT_EU,-4.399,PT_ED,5.376
DATA,3.79,PT_EU,0.489,PT_ED,-6.843
DATA,3.84,PT_EU,2.933,PT_ED,0.489
DATA,3.89,PT_EU,2.933,PT_ED,5.376
DATA,3.94,PT_EU,-1.955,PT_ED,5.376
DATA,3.99,PT_EU,1.711,PT_ED,4.154
DATA,4.04,PT_EU,2.933,PT_ED,6.598
DATA,4.09,PT_EU,1.711,PT_ED,5.376
DATA,4.14,PT_EU,-4.399,PT_ED,6.598
DATA,4.19,PT_EU,1.711,PT_ED,5.376
DATA,4.24,PT_EU,1.711,PT_ED,4.154
DATA,4.29,PT_EU,-8.065,PT_ED,5.376
DATA,4.34,PT_EU,2.933,PT_ED,5.376
DATA,4.39,PT_EU,1.711,PT_ED,6.598
DATA,4.44,PT_EU,2.933,PT_ED,4.154
DATA,4.49,PT_EU,-6.843,PT_ED,-3.177
DATA,4.54,PT_EU,2.933,PT_ED,-4.399
DATA,4.59,PT_EU,-6.843,PT_ED,-0.733
DATA,4.64,PT_EU,-0.733,PT_ED,-3.177
DATA,4.69,PT_EU,-8.065,PT_ED,6.598
DATA,4.74,PT_EU,-1.955,PT_ED,-4.399
DATA,4.79,PT_EU,-6.843,PT_ED,-1.955
DATA,4.84,PT_EU,2.933,PT_ED,1.711
DATA,4.89,PT_EU,1.711,PT_ED,5.376
DATA,4.94,PT_EU,1.711,PT_ED,5.376
DATA,4.99,PT_EU,-11.73,PT_ED,2.933
DATA,5.04,PT_EU,0.489,PT_ED,-1.955
DATA,5.09,PT_EU,2.933,PT_ED,5.376
DATA,5.14,PT_EU,2.933,PT_ED,2.933
DATA,5.19,PT_EU,-4.399,PT_ED,5.376
DATA,5.24,PT_EU,2.933,PT_ED,-8.065
DATA,5.29,PT_EU,-1.955,PT_ED,0.489
DATA,5.34,PT_EU,1.711,PT_ED,6.598
DATA,5.39,PT_EU,-4.399,PT_ED,-16.618
DATA,5.44,PT_EU,4.154,PT_ED,-5.621
DATA,5.49,PT_EU,1.711,PT_ED,4.154
DATA,5.54,PT_EU,2.933,PT_ED,5.376
DATA,5.59,PT_EU,1.711,PT_ED,4.154
DATA,5.64,PT_EU,0.489,PT_ED,1.711
DATA,5.69,PT_EU,-3.177,PT_ED,5.376
DATA,5.74,PT_EU,-9.286,PT_ED,2.933
DATA,5.79,PT_EU,2.933,PT_ED,5.376
DATA,5.84,PT_EU,1.711,PT_ED,-4.399
DATA,5.89,PT_EU,2.933,PT_ED,5.376
DATA,5.94,PT_EU,1.711,PT_ED,5.376
DATA,5.99,PT_EU,-3.177,PT_ED,4.154
DATA,6.04,PT_EU,-8.065,PT_ED,6.598
DATA,6.09,PT_EU,-3.177,PT_ED,1.711
DATA,6.14,PT_EU,4.154,PT_ED,-1.955
DATA,6.19,PT_EU,-5.621,PT_ED,-28.837
DATA,6.24,PT_EU,-4.399,PT_ED,1.711
DATA,6.29,PT_EU,-6.843,PT_ED,-1.955
DATA,6.34,PT_EU,2.933,PT_ED,-1.955
DATA,6.39,PT_EU,1.711,PT_ED,-0.733
DATA,6.44,PT_EU,-96.041,PT_ED,-83.822
DATA,6.49,PT_EU,-66.716,PT_ED,-61.828
DATA,6.54,PT_EU,-67.937,PT_ED,-59.384
DATA,6.59,PT_EU,-48.387,PT_ED,-49.609
DATA,6.64,PT_EU,1.711,PT_ED,-65.494
DATA,6.69,PT_EU,-55.718,PT_ED,-53.275
DATA,6.74,PT_EU,1.711,PT_ED,-6.843
DATA,6.79,PT_EU,0.489,PT_ED,-6.843
DATA,6.84,PT_EU,-3.177,PT_ED,2.933
DATA,6.89,PT_EU,1.711,PT_ED,5.376
DATA,6.94,PT_EU,-3.177,PT_ED,1.711
DATA,6.99,PT_EU,-10.508,PT_ED,-4.399
DATA,7.04,PT_EU,-4.399,PT_ED,5.376
DATA,7.09,PT_EU,1.711,PT_ED,4.154
DATA,7.14,PT_EU,1.711,PT_ED,-1.955
DATA,7.19,PT_EU,-1.955,PT_ED,2.933
DATA,7.24,PT_EU,1.711,PT_ED,5.376
DATA,7.29,PT_EU,0.489,PT_ED,-0.733
DATA,7.34,PT_EU,-8.065,PT_ED,1.711
DATA,7.39,PT_EU,-0.733,PT_ED,1.711
DATA,7.44,PT_EU,1.711,PT_ED,6.598
DATA,7.49,PT_EU,1.711,PT_ED,-5.621
DATA,7.54,PT_EU,-10.508,PT_ED,7.82
DATA,7.59,PT_EU,1.711,PT_ED,5.376
